
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,20000.00000, 0.00000,-0.62691, 0.00000,520.00000,-0.62691, 0.00000, 0.00000, 0.00000, 0.00000,-1.10218,-0.00107, 0.12125, 0.50230,171.62266,971.01236,-21489.67385,-0.94281,-0.11356,-0.04899,
 0.10000,51.82559,-0.00018,19999.86315, 0.00035,-0.63341, 0.00000,516.54575,-0.33260,-0.00041, 0.01038,-0.13019, 0.00003,-1.05280,-0.00119, 0.16833, 0.49896,169.35091,971.01795,-20489.67385,-0.94281,-0.11356,-0.04899,
 0.20000,103.31308,-0.00074,19999.46232, 0.00263,-0.65294, 0.00001,513.26493,-0.06325,-0.00086, 0.03751,-0.26029, 0.00014,-1.00354,-0.00130, 0.20980, 0.49579,167.20876,971.03432,-19489.67385,-0.94281,-0.11356,-0.04899,
 0.30000,154.47850,-0.00172,19998.81071, 0.00814,-0.68567, 0.00005,510.15675, 0.18273,-0.00141, 0.07223,-0.39616, 0.00102,-0.95321,-0.00176, 0.24350, 0.49279,165.19340,971.06092,-18489.67385,-0.94281,-0.11356,-0.04899,
 0.40000,205.33820,-0.00326,19997.91924, 0.01692,-0.73259, 0.00026,507.22329, 0.40637,-0.00224, 0.10255,-0.54460, 0.00357,-0.90272,-0.00227, 0.27181, 0.48995,163.30403,971.09732,-17489.67385,-0.94281,-0.11356,-0.04899,
 0.50000,255.90858,-0.00550,19996.79708, 0.02852,-0.79503, 0.00078,504.46314, 0.60755,-0.00347, 0.12910,-0.70604, 0.00763,-0.85245,-0.00270, 0.29593, 0.48728,161.53771,971.14314,-16489.67385,-0.94281,-0.11356,-0.04899,
 0.60000,306.20605,-0.00856,19995.45209, 0.04262,-0.87416, 0.00174,501.87530, 0.78611,-0.00516, 0.15288,-0.87805, 0.01278,-0.80233,-0.00305, 0.31622, 0.48478,159.89190,971.19806,-15489.67385,-0.94281,-0.11356,-0.04899,
 0.70000,356.24696,-0.01253,19993.89094, 0.05900,-0.97088, 0.00322,499.45915, 0.94213,-0.00735, 0.17485,-1.05740, 0.01859,-0.75234,-0.00331, 0.33294, 0.48244,158.36446,971.26180,-14489.67385,-0.94281,-0.11356,-0.04899,
 0.80000,406.04765,-0.01747,19992.11917, 0.07750,-1.08577, 0.00525,497.21424, 1.07596,-0.01004, 0.19585,-1.24081, 0.02459,-0.70250,-0.00349, 0.34633, 0.48027,156.95348,971.33416,-13489.67385,-0.94281,-0.11356,-0.04899,
 0.90000,455.62448,-0.02339,19990.14127, 0.09807,-1.21908, 0.00779,495.14032, 1.18822,-0.01318, 0.21663,-1.42526, 0.03038,-0.65279,-0.00359, 0.35664, 0.47827,155.65731,971.41493,-12489.67385,-0.94281,-0.11356,-0.04899,
