
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 0.00000, 0.00000, 0.00000,15000.00000, 0.00000,-0.79672, 0.00000,5000.00000,-0.79672, 0.00000, 0.00000, 0.00000, 0.00000, 1.23472,-0.08986,12.21621, 4.73395,18731.92118,1193.18672,138281.28042, 0.00000,-0.11628,-0.02601,
 0.10000,500.16668,-0.00851,14999.51753,-0.15214,-3.76746,-0.00292,5002.03881,-3.30063, 0.01090,-4.96554,-52.38325,-0.15351, 1.25810, 0.00222,-43.99214, 4.73587,18747.49494,1193.20997,137281.28042, 0.00000,-0.11628,-0.02601,
 0.20000,999.33745, 0.08407,14984.03273,-1.12052,-10.48658, 0.06664,4980.38954,-6.87143, 0.10768,-8.37928,-77.56488, 0.16243, 1.10599, 0.46215,-127.61288, 4.71508,18594.92959,1193.95650,136281.28042, 0.00000,-0.11628,-0.02601,
 0.30000,1491.09852, 1.05887,14929.30666,-0.93453,-18.23433, 0.27314,4913.59385,-8.84808, 0.06834,13.12623,-74.54330,-0.03987, 0.92228, 1.45745,-173.31230, 4.65085,18131.73771,1196.59786,135281.28042, 0.00000,-0.11628,-0.02601,
 0.40000,1966.01052, 3.12319,14822.42012, 1.19141,-25.26013, 0.04386,4827.13976,-9.22842, 0.02018,25.30233,-66.59304,-4.33304, 0.99137, 1.71212,-176.12834, 4.56710,17560.20068,1201.77034,134281.28042, 0.00000,-0.11628,-0.02601,
 0.50000,2417.25037, 4.49025,14664.10758, 4.27625,-31.67122,-0.85054,4743.38746,-9.09118, 0.13016,26.53795,-62.85533,-4.22344, 1.12619, 1.13321,-167.44290, 4.48507,17043.52210,1209.46451,133281.28042, 0.00000,-0.11628,-0.02601,
 0.60000,2840.59506, 2.68077,14459.52319, 7.47508,-37.81455,-1.99571,4666.24554,-8.94029, 0.08423,24.38821,-61.49712,-2.43337, 1.23263, 1.25864,-159.61201, 4.40860,16603.44215,1219.46627,132281.28042, 0.00000,-0.11628,-0.02601,
 0.70000,3232.83178,-4.30439,14214.07387,10.94666,-43.80426,-3.66955,4594.08534,-8.85438, 0.06354,23.19149,-60.87613,-3.49923, 1.31371, 1.26911,-154.06552, 4.33626,16222.25553,1231.55363,131281.28042, 0.00000,-0.11628,-0.02601,
 0.80000,3591.15367,-18.12973,13932.81928,15.01642,-49.63667,-6.14468,4525.30773,-8.81165, 0.10899,22.03937,-60.39372,-2.99635, 1.37892, 1.05076,-149.98901, 4.26666,15883.81042,1245.52270,130281.28042, 0.00000,-0.11628,-0.02601,
 0.90000,3913.12169,-40.25125,13620.66346,19.82894,-55.29887,-9.49309,4459.10632,-8.77945, 0.08162,21.11793,-59.82290,-2.31434, 1.42876, 1.13446,-146.44558, 4.19914,15578.39866,1261.17567,129281.28042, 0.00000,-0.11628,-0.02601,
 1.00000,4196.77362,-71.79923,13282.50742,26.01216,-60.68492,-14.31401,4395.23882,-8.74280, 0.07572,20.63633,-59.23874,-2.84816, 1.47123, 1.11723,-143.09715, 4.13356,15300.75083,1278.31082,128281.28042, 0.00000,-0.11628,-0.02601,
 1.10000,4440.69048,-113.68701,12923.27955,34.39199,-65.64986,-21.42111,4333.58100,-8.70335, 0.09832,19.88493,-58.70785,-2.54689, 1.50775, 1.00226,-139.95123, 4.06991,15046.75592,1296.71862,127281.28042, 0.00000,-0.11628,-0.02601,
 1.20000,4643.97469,-166.62959,12547.88513,46.04611,-69.98209,-31.89050,4273.99330,-8.66154, 0.08523,19.10786,-58.19819,-2.15712, 1.53664, 1.02562,-136.95442, 4.00814,14812.49498,1316.18236,126281.28042, 0.00000,-0.11628,-0.02601,
 1.30000,4806.21613,-231.08588,12161.14379,62.51691,-73.21074,-47.24976,4216.36043,-8.61770, 0.08142,18.51225,-57.72411,-2.34858, 1.56095, 1.00720,-134.09785, 3.94821,14594.50192,1336.47983,125281.28042, 0.00000,-0.11628,-0.02601,
 1.40000,4927.46849,-307.31478,11767.75221,83.80152,-74.67799,-67.48834,4160.55459,-8.57433, 0.09292,17.80642,-57.29329,-2.17480, 1.58168, 0.93853,-131.40221, 3.89007,14389.48652,1357.38422,124281.28042, 0.00000,-0.11628,-0.02601,
 1.50000,5008.21067,-395.39536,11372.24527,105.88653,-73.98302,-88.59523,4106.44054,-8.53169, 0.08753,17.10141,-56.87862,-1.91326, 1.59840, 0.93403,-128.82886, 3.83367,14194.35530,1378.66570,123281.28042, 0.00000,-0.11628,-0.02601,
 1.60000,5049.31093,-495.20828,10978.95392,123.87324,-71.39600,-105.65822,4053.90715,-8.48954, 0.08419,16.51542,-56.47880,-1.95097, 1.61278, 0.91919,-126.35277, 3.77895,14006.42074,1400.09365,122281.28042, 0.00000,-0.11628,-0.02601,
 1.70000,5052.00217,-606.46775,10591.97791,136.67131,-67.59068,-117.57776,4002.85138,-8.44889, 0.08996,15.90642,-56.09765,-1.85682, 1.62576, 0.87487,-123.97235, 3.72587,13823.27980,1421.43853,121281.28042, 0.00000,-0.11628,-0.02601,
 1.80000,5017.84842,-728.74372,10215.16008,145.59097,-63.11663,-125.66551,3953.17217,-8.41008, 0.08840,15.30366,-55.72232,-1.67860, 1.63731, 0.85852,-121.66655, 3.67438,13642.76381,1442.47422,120281.28042, 0.00000,-0.11628,-0.02601,
 1.90000,4948.70705,-861.46204,9852.05786,151.97635,-58.27601,-131.25607,3904.78234,-8.37305, 0.08569,14.78144,-55.34856,-1.65074, 1.64827, 0.84506,-119.41746, 3.62442,13463.01719,1462.98075,119281.28042, 0.00000,-0.11628,-0.02601,
 2.00000,4846.69744,-1003.92608,9505.92327,156.72396,-53.22983,-135.23599,3857.60365,-8.33830, 0.08822,14.27774,-54.97781,-1.59878, 1.65934, 0.81495,-117.22051, 3.57596,13282.45786,1482.74699,118281.28042, 0.00000,-0.11628,-0.02601,
 2.10000,4714.16679,-1155.33920,9179.68799,160.39710,-48.07208,-138.16729,3811.56163,-8.30612, 0.08829,13.78722,-54.60399,-1.48365, 1.67060, 0.79496,-115.06520, 3.52894,13099.73633,1501.57322,117281.28042, 0.00000,-0.11628,-0.02601,
 2.20000,4553.65141,-1314.81455,8875.94849,163.33639,-42.85492,-140.38390,3766.59036,-8.27654, 0.08644,13.35345,-54.22278,-1.43513, 1.68243, 0.78135,-112.94007, 3.48333,12913.76321,1519.27390,116281.28042, 0.00000,-0.11628,-0.02601,
 2.30000,4367.84146,-1481.39243,8596.95663,165.75527,-37.60903,-142.08918,3722.63190,-8.24972, 0.08716,12.95547,-53.83426,-1.40415, 1.69525, 0.75985,-110.84063, 3.43908,12723.69888,1535.68011,115281.28042, 0.00000,-0.11628,-0.02601,
 2.40000,4159.54642,-1654.06078,8344.61580,167.79807,-32.35602,-143.42292,3679.63300,-8.22587, 0.08768,12.57780,-53.43605,-1.33712, 1.70913, 0.74029,-108.76214, 3.39616,12528.92189,1550.64171,114281.28042, 0.00000,-0.11628,-0.02601,
 2.50000,3931.65831,-1831.76918,8120.47969,169.56310,-27.11056,-144.47755,3637.54615,-8.20500, 0.08665,12.24105,-53.02529,-1.29158, 1.72416, 0.72614,-106.69862, 3.35450,12329.02647,1564.02926,113281.28042, 0.00000,-0.11628,-0.02601,
 2.60000,3687.11659,-2013.44356,7925.75488,171.11929,-21.88245,-145.31204,3596.33014,-8.18711, 0.08649,11.94308,-52.60167,-1.27130, 1.74049, 0.70965,-104.64730, 3.31409,12123.81410,1575.73552,112281.28042, 0.00000,-0.11628,-0.02601,
 2.70000,3428.87592,-2198.00329,7761.30831,172.51795,-16.67946,-145.96970,3555.94826,-8.17229, 0.08689,11.67045,-52.16482,-1.23852, 1.75813, 0.69229,-102.60690, 3.27487,11913.26771,1585.67642,111281.28042, 0.00000,-0.11628,-0.02601,
 2.80000,3159.87415,-2384.37509,7627.67805,173.79834,-11.50789,-146.48233,3516.36794,-8.16050, 0.08648,11.42858,-51.71365,-1.20739, 1.77699, 0.67802,-100.57561, 3.23681,11697.53376,1593.79159,110281.28042, 0.00000,-0.11628,-0.02601,
 2.90000,2883.00223,-2571.50508,7525.08717,174.99167,-6.37264,-146.87024,3477.56108,-8.15170, 0.08604,11.22103,-51.24813,-1.19447, 1.79704, 0.66419,-98.55282, 3.19987,11476.90791,1600.04447,109281.28042, 0.00000,-0.11628,-0.02601,
 3.00000,2601.07735,-2758.37133,7453.46079,176.12377,-1.27785,-147.14720,3439.50331,-8.14583, 0.08613,11.04035,-50.76891,-1.18371, 1.81818, 0.64939,-96.53931, 3.16401,11251.81240,1604.42177,108281.28042, 0.00000,-0.11628,-0.02601,
 3.10000,2316.81867,-2943.99485,7412.44591,177.21666, 3.77275,-147.32313,3402.17324,-8.14284, 0.08603,10.88438,-50.27633,-1.17033, 1.84024, 0.63570,-94.53599, 3.12920,11022.77321,1606.93265,107281.28042, 0.00000,-0.11628,-0.02601,
